customer_id,fee_waiver,rm_call,complaint_escalation,rate_offer,do_nothing,drift_state,service_shock
C10619,0.35875162240797825,0.5668752799318509,0.4975441175027347,0.18003456951146937,0.29857775097302597,stable,0
C10620,0.4346355674503217,0.498515761232372,0.18691721426962185,0.2040043149087647,0.11163369474153126,stable,0
C10621,0.4001233393279377,0.6218407629377682,0.6363111992529944,0.4244270230034507,0.14491197457358512,stable,1
C10622,0.3654904782848188,0.47791180102723113,0.4385975377158958,0.6103266495585646,0.1742494809061878,stable,0
C10623,0.5218835407708047,0.4753065617148795,0.1714429778192404,0.35416086245131845,0.18225775562847626,stable,0
C10624,0.18050121352293888,0.5168224018759139,0.584784634389484,0.20226508636226517,0.1243072247331276,stable,0
C10625,0.766013936441761,0.16507066261523085,0.5190110740809694,0.4018000249470411,0.13668568078232748,stable,0
C10626,0.7128542135173139,0.08745115596129568,0.5661130704138527,0.056169391423379775,0.14386339732355855,stable,0
C10627,0.42700528609633326,0.5678251987676588,0.41469528075117956,0.6207428290700742,0.20938935334383912,declining,0
C10628,0.41708599995619006,0.18710293025347605,0.6013397830042754,0.18442866771466493,0.20386912218621017,stable,0
C10629,0.3273649055303708,0.16759248628990714,0.6380063571726079,0.11332182607598287,0.18316561387871935,stable,0
C10630,0.6198637336778817,0.22820615291477972,0.5291644747864974,0.5569826403945412,0.14304676643359662,declining,1
C10631,0.46739910733690004,0.5104093567066638,0.13246673405090004,0.09612692530989755,0.10782497797966414,stable,0
C10632,0.22991464216029842,0.19778616613657996,0.49541688512843596,0.3572018231149134,0.16302747843873117,stable,0
C10633,0.21424574231233673,0.2703320373777044,0.2334781922802382,0.1313764219614432,0.09115750218750726,stable,0
C10634,0.3110047021175675,0.6209947753219682,0.3953326127181041,0.4585727877103969,0.17374188204565225,declining,0
C10635,0.6913640941759822,0.4919923349452501,0.6035217157745022,0.13234602257130715,0.1738617534217093,declining,0
C10636,0.36208448980166,0.08937661919337346,0.11311427526289299,0.32601257699289027,0.1650847236741277,stable,0
C10637,0.1960551340354354,0.1945735903067033,0.48637499214435553,0.1808697935488249,0.01,improving,0
C10638,0.17252969195294057,0.5637785175004504,0.10991264592788472,0.08051098806179718,0.1844110677265192,stable,0
C10639,0.16083325075652574,0.22691680551560234,0.09960727509742867,0.3537235304822553,0.1627218172319202,stable,0
C10640,0.4933789714058035,0.0745626330420861,0.25805047048997265,0.09121651297232838,0.232851846163681,stable,0
C10641,0.12516777123990822,0.5612029002922782,0.5087117563081415,0.15907066741677683,0.14694877071138482,stable,0
C10642,0.8145153987837005,0.17787680667537248,0.4195917108787147,0.46568911230705917,0.14888045533519992,stable,0
C10643,0.9186175635171053,0.03464294719683361,0.1557956764768593,0.5683907986682396,0.08504682814424107,stable,0
C10644,0.36460324693275314,0.1387078817291282,0.11036624834177526,0.07241595227683444,0.18268755410310433,stable,0
C10645,0.41230637827205724,0.1760727167907782,0.4396119259626436,0.35788953997666817,0.08966734293200679,stable,1
C10646,0.3763325617784836,0.5152858115349866,0.39958759258901166,0.28579936702098185,0.18694434149639055,stable,0
C10647,0.45852140596450686,0.14520449132426216,0.18023819568712846,0.19385453502709005,0.0477636777474227,stable,0
C10648,0.47724135153355396,0.16828880363569734,0.11275793070319139,0.47085226596627866,0.16782381726777512,stable,0
C10649,0.5154216783350922,0.4313870979045268,0.43626434967599526,0.41155696098537764,0.01791076563795793,improving,0
C10650,0.42859419053035774,0.206723603985982,0.5125051131168229,0.21783558035310774,0.11395430166360107,declining,0
C10651,0.3845268466791864,0.48280820353562265,0.01,0.17321858761086736,0.13792295848428218,stable,0
C10652,0.4626009277544902,0.13660002551586878,0.5321780969703537,0.08717542277316023,0.07990566426303163,improving,0
C10653,0.08317279343078336,0.1966996230754756,0.0930100765912772,0.32972613856387534,0.08677299726075925,stable,0
C10654,0.19134887288724983,0.4185504063355177,0.13657271312818225,0.1985281931203592,0.15350463464371883,stable,0
C10655,0.07312805743187326,0.5848560772335869,0.19349609757884,0.5896707954436803,0.07712967208345906,stable,0
C10656,0.1396591404885083,0.04100286585304175,0.5469056118345711,0.18031342178509166,0.1730533165985502,stable,0
C10657,0.09025292374702298,0.23453680839010202,0.44919701126184824,0.2037889595459754,0.19920176367461914,declining,0
C10658,0.45941527886578926,0.4371623340045334,0.14383330913286715,0.35518808285698544,0.23325509794873558,stable,0
C10659,0.11110207966468838,0.17477432300074316,0.43313715462574626,0.4460355012352666,0.2518053476965135,stable,0
C10660,0.6884722490108848,0.4088943195522296,0.19857116854276582,0.1586702114492069,0.09223038552138799,stable,0
C10661,0.1289469518016475,0.10224282864242315,0.19327053176091702,0.23604573645160287,0.10227193963356765,improving,0
C10662,0.09043553641284582,0.15273835676062425,0.06123974422731307,0.39337956520229195,0.17076750795874013,stable,0
C10663,0.3508617967971598,0.4493352927741742,0.06168474774869394,0.73412135544053,0.19142255984510118,stable,0
C10664,0.33888245728172,0.46846966674006485,0.5939589874806382,0.3536737620113458,0.13745058272498972,stable,0
C10665,0.27078380841112076,0.26365133982211997,0.5040197377255912,0.3866677693314435,0.2338454414459178,declining,0
C10666,0.1948629487654737,0.09312778988654798,0.5629676954474393,0.12977109589981697,0.05060937262412621,declining,0
C10667,0.563829500750389,0.24509090287795554,0.19000938268630502,0.4438174058045298,0.15768538655506611,stable,0
C10668,0.12317204622561553,0.5481408568008606,0.15019911957824533,0.37802705339233955,0.14102996697618858,stable,0
C10669,0.43589329870721727,0.41993052489204413,0.10879585123410135,0.3292330917620897,0.19877293467481805,stable,0
C10670,0.7161796877377468,0.24224989896903806,0.5930333252503431,0.3764819355606774,0.13665412187578257,stable,0
C10671,0.7832745181408356,0.04174237623357657,0.07602064470339054,0.1986149328659873,0.17967029985003513,stable,0
C10672,0.42436254727177086,0.5118704170115146,0.5204579002243521,0.2910650505382435,0.1734009666895934,declining,0
C10673,0.08341527846946903,0.4673166345083981,0.15561734391122725,0.5853808011600657,0.24721983445380663,stable,0
C10674,0.4023923782018804,0.492297538561202,0.1492021360236071,0.24147758966386068,0.17994870200159632,improving,0
C10675,0.17553291123344938,0.15045192377909725,0.4029187859809291,0.06762537353079992,0.13125193073807273,stable,0
C10676,0.6998218568678535,0.19074200869675667,0.19764404810181568,0.27466433318016875,0.21460732793360726,declining,0
C10677,0.3977791915351164,0.49559717039067164,0.22436053746555695,0.3187738099661312,0.11135808094051244,stable,0
C10678,0.4655226810517731,0.17585085138116693,0.5028604008386415,0.4158471919250275,0.10249587198164217,declining,1
C10679,0.2318879654543999,0.09348548016692214,0.5499706941699002,0.11040798293927137,0.13230031071155712,stable,0
C10680,0.795603814474694,0.1613122267236134,0.6053663932729431,0.025978172979338354,0.1460315260529749,stable,0
C10681,0.19234838057358764,0.10731727557849131,0.5919560744924753,0.3290835476743839,0.057725338496648196,declining,0
C10682,0.7603810224196612,0.09911440927459993,0.4397226677893411,0.2965148436376914,0.21259728366423364,stable,1
C10683,0.3918328978095189,0.5400806982526835,0.12555084336527605,0.2844136666255747,0.15796125146271514,declining,0
C10684,0.21336213322504902,0.47562184698268534,0.17869305149541456,0.32508201771463824,0.18603922988332872,stable,0
C10685,0.5048026317376623,0.4640175534196816,0.13463158873084596,0.4435496628382726,0.10739897040957025,stable,0
C10686,0.16201102038818221,0.5110738111157042,0.1976253372568299,0.3059583528351425,0.13148016066159426,stable,0
C10687,0.7269804302332601,0.5727602722798338,0.4959640472534436,0.21471120781353265,0.12832959853774795,stable,0
C10688,0.3600093696507034,0.19502626430684883,0.41315472784593715,0.2546745047474182,0.23241904840211164,declining,1
C10689,0.157196411327382,0.2060667314321152,0.08341232551217793,0.470513006618774,0.10813047589662797,stable,0
C10690,0.4835021667976559,0.17330340042718553,0.054968850254915005,0.339179335433487,0.19701493620054733,stable,0
C10691,0.1696493839336539,0.1921960309682249,0.5252967291214491,0.0981493507120289,0.23215971005045177,improving,0
C10692,0.44830942988620437,0.1803239322939148,0.01,0.37449660481427394,0.12632501617624792,stable,0
C10693,0.15367111371824393,0.11418367885256986,0.07205620160018045,0.35875280835821866,0.191932284457454,stable,0
C10694,0.310684632206897,0.5197413098849368,0.24749134399410655,0.42317547166341085,0.19052947931209735,stable,0
C10695,0.42757689695934376,0.43885966181993336,0.518724969487847,0.21944705529793862,0.09688768298669007,declining,0
C10696,0.42496729172960274,0.13742922952541894,0.17938033760029232,0.2169726047841291,0.18655297286260253,stable,0
C10697,0.23626557374153317,0.20132717410078338,0.5360351522955911,0.28589136723721736,0.20945152575456302,improving,0
C10698,0.3870645269553872,0.43937593398153146,0.24142668462703487,0.5948815023720461,0.0804651385484264,stable,0
C10699,0.2657980512825387,0.4820494224714297,0.08714354289334017,0.22042678035449362,0.15463101057542314,stable,0
C10700,0.05848238031900842,0.1741263611560074,0.12028092538231061,0.44760750238488956,0.24253227956623363,stable,0
C10701,0.5375961921068433,0.39841164189517525,0.5931771603560242,0.36048333249467146,0.13612463587036572,stable,1
C10702,0.20149023033001617,0.25053001349472936,0.587047991727647,0.1417140950105931,0.19956053808556504,stable,0
C10703,0.1894581748570774,0.4818599837458731,0.38433724414659365,0.16774384278909096,0.1577691466597935,stable,0
C10704,0.24281097713123445,0.1368230411037545,0.08218684941069901,0.13154636852216617,0.15937493169632483,stable,0
C10705,0.3139332176504587,0.16369568254327824,0.6769592840084104,0.3089183032958246,0.1505836225863242,stable,0
C10706,0.12766436469143905,0.5963848893380649,0.5119595645615325,0.6384592622109723,0.07538030302623783,stable,0
C10707,0.4760506233582522,0.19917141948647338,0.0922884384596771,0.23000126748305483,0.13951188723292937,stable,0
C10708,0.6015786875316921,0.5359590814028642,0.5045368705451986,0.6003905523811781,0.15371507460715286,stable,0
C10709,0.49930797383873393,0.4590737877520834,0.23525642057436386,0.44387924772887233,0.07440516969681968,stable,0
C10710,0.4474797154076321,0.4410269959799843,0.5937840998592648,0.41204979105748024,0.16151342831474516,stable,0
C10711,0.05776115078957912,0.2291667908902594,0.12129263062767638,0.12979787047341332,0.14340661616969494,stable,0
C10712,0.217938905579183,0.12012687394561294,0.1402957709828545,0.32885251864531917,0.2235173467084992,stable,0
C10713,0.07066277109086477,0.5815172004977235,0.1196632177839012,0.415695056664423,0.2530205953793949,stable,0
C10714,0.4036292423523451,0.19304371953955013,0.5434507275467667,0.0723268008503911,0.21316473320684637,improving,0
C10715,0.7066120087848672,0.4451174626240803,0.4791649085008076,0.27690234259358526,0.09674993130793373,declining,0
C10716,0.5032860690509839,0.18022481641932894,0.16795302911621585,0.4107707565748776,0.20656271083296676,stable,0
C10717,0.8048153613956346,0.10873816690130636,0.21114670990961748,0.18581319523774636,0.12231072528556154,improving,0
C10718,0.1840156945236452,0.4815601761694364,0.4505024425668296,0.33725801126112603,0.18699751670620174,stable,0
C10719,0.1729260612874208,0.49121815005275,0.12905220875712836,0.05461442627021021,0.05148392166695441,stable,0
C10720,0.1858336906615506,0.11694800974454568,0.45785741393991664,0.3188548711613387,0.10596804857770872,stable,0
C10721,0.4299081684661219,0.533354768360191,0.17865436074923974,0.4753645969611022,0.10926385167876346,stable,0
C10722,0.526464472149069,0.14846021926283748,0.540388120061726,0.4023186859471426,0.1024424850302905,stable,0
C10723,0.4789992325436653,0.01,0.07619861183154807,0.20315635355323453,0.09307344835985276,improving,0
C10724,0.5176953337398442,0.5157810302438565,0.520330926513955,0.6419354915657841,0.1513292637419015,stable,1
C10725,0.147055458686982,0.5336172713157603,0.1860242972154884,0.46335119205356373,0.13903000964008178,stable,0
C10726,0.5451961594918828,0.12395183273603477,0.2080585214648985,0.271212866474696,0.09882347171923182,stable,0
C10727,0.423229364061981,0.4674584241854804,0.4742475100332957,0.5159216965060729,0.19184319925691123,declining,0
C10728,0.28728929765868216,0.11994597646747973,0.10692567498842892,0.2143532706901611,0.224049575554151,stable,0
C10729,0.4064153802524754,0.08397211256395909,0.472126761467859,0.4500320508243119,0.14369307656016927,stable,1
C10730,0.2760732056320437,0.1708838504242145,0.0735626391400279,0.1878024333528413,0.06523258737560524,stable,0
C10731,0.3552555971562551,0.22646404569941403,0.14815750277350723,0.310072108484646,0.12599369533212235,stable,0
C10732,0.6918220432568605,0.4962311471820336,0.5578464534595116,0.36471515465078547,0.26749619332349384,improving,1
C10733,0.6933841142050453,0.09392912721749687,0.5145023472301604,0.1537132557214961,0.13392715481096482,improving,0
C10734,0.5338661957743496,0.17236655509964252,0.45996475338645165,0.1978230544624579,0.25567413250642546,stable,0
C10735,0.31503182336527114,0.40888711049169413,0.4615288590200809,0.36051134066608,0.16580376253556264,stable,1
C10736,0.4492835805552042,0.4165340069936878,0.5867286299882579,0.5997026116839488,0.2540214882137093,stable,0
C10737,0.12118974253070591,0.12177702269921449,0.07239538795418234,0.15589371343181022,0.19067980200287496,stable,0
C10738,0.1560378818517968,0.22601641036254064,0.24393780778475094,0.24022338683823713,0.17615474109497697,declining,0
C10739,0.23646799368854493,0.17928164612378286,0.26509619678583773,0.12775613878124428,0.16579758099648717,stable,0
C10740,0.15184435800929036,0.1301761600391029,0.42531840431908824,0.17223086403513518,0.01,declining,0
C10741,0.25280876356755205,0.5558267388792862,0.43234576557169646,0.2893187704174354,0.13903884954463086,stable,0
C10742,0.3014666875106601,0.10266374062097311,0.16828670772447488,0.18718717489517542,0.13620989363416738,declining,0
C10743,0.20864896201031374,0.4481921876860817,0.5042476450115808,0.4534469494881107,0.07613741196493272,stable,0
C10744,0.6476522982149142,0.1475184842890778,0.21422366057334621,0.43550495182046783,0.2494460215268438,declining,0
C10745,0.32865729998327475,0.5543347282732796,0.49233403064518866,0.6751709511521765,0.07373406965952463,declining,0
C10746,0.12199406973250973,0.1187088515260111,0.01,0.1433742704238668,0.12401604299219282,stable,0
C10747,0.24766502551951758,0.14988239039518197,0.12373718848806006,0.1365337186808241,0.17398516345974602,declining,0
C10748,0.22721215160723346,0.13250516197492523,0.09346814072666151,0.31853882223269714,0.08488193613662094,improving,0
C10749,0.23952131319903613,0.5569536359221402,0.1879930762027734,0.7172145405312694,0.08230777914213222,stable,0
C10750,0.46188525819165904,0.507315831628367,0.5448525518743832,0.2631231391329356,0.22305063483392978,improving,1
C10751,0.5052471288881397,0.12555689766119854,0.5112846925493596,0.18087028767447896,0.12031069442928517,stable,0
C10752,0.2476878750355826,0.5350626346431309,0.07545806921904814,0.049854559104084525,0.07192331660941437,declining,0
C10753,0.48241558871174944,0.48147537431202103,0.5448853329813018,0.4585292088368918,0.2024162183134901,stable,0
C10754,0.46236792867773846,0.23215508167827809,0.46290051109001357,0.2017831144420916,0.1594363760026682,stable,0
C10755,0.16596776064582444,0.5352177308110717,0.09294340857792387,0.49230079252520265,0.06417281819832017,stable,0
C10756,0.7024152710111904,0.4923580248484922,0.46382596982815805,0.30820962306762223,0.09238889459794719,declining,0
C10757,0.10883958000713989,0.1097099798196247,0.05709328611931526,0.5023034747246495,0.27835658498418137,improving,0
C10758,0.4929909439292433,0.1546456948095536,0.43235124765622807,0.09818884758207155,0.15738487766793358,stable,0
C10759,0.38823330448703774,0.5225250200657998,0.5607892754643635,0.6822177828368071,0.1178150151826117,declining,1
C10760,0.23359106563387363,0.25631202954881516,0.4950335885529466,0.1303765429678968,0.23208104913323846,stable,0
C10761,0.23445523233749657,0.13425609059634785,0.048719663122632456,0.12480316201953129,0.20793348868860145,stable,0
C10762,0.2315226935153761,0.6487465159214838,0.5203824846877847,0.047278030493744544,0.22722090972317377,declining,0
C10763,0.4850000517311269,0.09021238590540293,0.5517405115616937,0.3520703491970164,0.07683619541866887,declining,0
C10764,0.6202916325690688,0.6104038400932761,0.14222289097848528,0.1803042662167117,0.1747371976782312,stable,0
C10765,0.48334902168813826,0.1466895965316581,0.4893446222594503,0.059892884286839074,0.01,declining,0
C10766,0.66417761043537,0.4679190408484173,0.01,0.1713737669916965,0.07763485767952999,stable,0
C10767,0.459191546284397,0.5314968123797983,0.4593268880674373,0.4327554511655626,0.14938578358190194,stable,0
C10768,0.46581460160337884,0.13775212681132704,0.23510401499027286,0.24924423043811653,0.18402715556815166,declining,0
C10769,0.17814645577975172,0.1357513508928765,0.21345109520794975,0.27764913361188426,0.1873350497076814,declining,0
C10770,0.4526983972062244,0.26520787940518076,0.5368072028694011,0.16259434549545843,0.14096807285064486,stable,0
C10771,0.15196175257519695,0.21405698392153225,0.36704527149813804,0.47866457297549525,0.08365071157668076,stable,0
C10772,0.3958349433343289,0.16806582377266435,0.4315237053929346,0.5754960917045214,0.16837454748694025,stable,1
C10773,0.4496617842345862,0.08459253209252508,0.10227225292579754,0.20338334864436378,0.22369236755534905,declining,0
C10774,0.33278372444373117,0.650062548085044,0.09086658616008622,0.4061651543319612,0.01,improving,0
C10775,0.07840194815064902,0.133091263561411,0.472859708070162,0.16329402307309926,0.13432154184110626,stable,0
C10776,0.4148746879280041,0.11682990581381547,0.024337237976923387,0.059521305375128467,0.1633718178491019,stable,0
C10777,0.3904235152812172,0.5550399326777719,0.528795394685963,0.22944719472006075,0.12735399747730916,stable,0
C10778,0.5435491685934664,0.4514953767384697,0.5541336974362988,0.5926416069507133,0.20288131310147092,stable,0
C10779,0.25462570442671,0.15694748585691556,0.17331064047137668,0.4131142547551783,0.08873469012651986,declining,0
C10780,0.44694526199968587,0.5589311004791108,0.15310457251833787,0.41984595888420156,0.0819355994645744,stable,0
C10781,0.2255159462677968,0.510488521125553,0.5347239654471879,0.32385591957813814,0.262536815865914,stable,0
C10782,0.4408525838082647,0.4167032016993416,0.6274492550665552,0.3626948950863944,0.09642488736471636,declining,0
C10783,0.41528953888794884,0.511902197093696,0.4463866506184877,0.48343440507575686,0.032879283131763776,declining,1
C10784,0.6854658364041967,0.13824240366036306,0.49219105059615986,0.011239986072871022,0.07923403681405079,improving,0
C10785,0.3145212005022692,0.5131109436929103,0.500901886439381,0.5058050182589939,0.19639511935983398,improving,0
C10786,0.07391569795257313,0.4314117161204656,0.48376496190596957,0.2857922514905431,0.2636041825647896,improving,0
C10787,0.2109687718074963,0.14030440634396119,0.46019814578963886,0.21812058090678643,0.18051966459610505,stable,0
C10788,0.3591681865964062,0.14909093644989954,0.5187939295616145,0.3441211703558798,0.10861474308990904,stable,1
C10789,0.22939798596322808,0.16528554057127862,0.6097357121051924,0.18313849459482245,0.1680061917126558,stable,0
C10790,0.5950166967170984,0.5495657496444879,0.5619444897681118,0.2045019728175258,0.07934198072873971,declining,0
C10791,0.40891988340511043,0.6319531322812493,0.5185896970098323,0.4088298970561065,0.1796091782414183,stable,0
C10792,0.7865032543583315,0.1504994918499493,0.533985870653887,0.5949653300015745,0.20053673968261723,stable,0
C10793,0.6219677504448315,0.42674192908360997,0.1272061955530605,0.42935251560895027,0.11374257682625113,stable,1
C10794,0.49602293127573976,0.2587885980369648,0.098748284357823,0.31216189989308624,0.14863100882399605,improving,0
C10795,0.6501506075609363,0.544611742435302,0.20656262395230385,0.6270035373102182,0.16227886712096573,stable,0
C10796,0.1826606427752401,0.09242151596537429,0.11490588969660374,0.03403380913896145,0.14841705878665923,stable,0
C10797,0.20395628385174047,0.5047972586135704,0.08121316400801457,0.6273426910943533,0.16022938934673286,declining,0
C10798,0.7063038133576057,0.5452049371066544,0.2112576152787009,0.40196146560066964,0.23800904537584294,stable,0
C10799,0.7651078113059611,0.1863001380100192,0.498525880817311,0.3750349967476576,0.19710501286176463,stable,0
C10800,0.21466644232647208,0.5525588080003582,0.3165602774970765,0.1285015776973464,0.14991408770088202,stable,0
C10801,0.11590573061744436,0.18828603926501786,0.4613165610137518,0.16697563883407948,0.0750518632440629,stable,0
C10802,0.20260338560332047,0.15071430862791818,0.10842331318795528,0.0800837650097162,0.05607404589899932,declining,0
C10803,0.18044242684367545,0.1466957069918091,0.6434588856336986,0.12007760774456824,0.07813821620706066,stable,0
C10804,0.20359298677468934,0.23107777969286325,0.47113184098350647,0.44608812263730574,0.21982773789296578,stable,0
C10805,0.677398613187074,0.18490880066733545,0.1418234651098908,0.08178045989657426,0.07037086023197606,stable,0
C10806,0.09105302690137872,0.4995797898691637,0.1871368351394257,0.649292719549824,0.18369031723390128,stable,0
C10807,0.09159961372832849,0.1340196877042834,0.4776715633018448,0.31378631350014025,0.12364492082154244,stable,1
C10808,0.19319854943771747,0.4666849309851971,0.15174732597472912,0.14658652156799593,0.09482874820808157,stable,0
C10809,0.7345173580114547,0.44335409095106315,0.5177175900227026,0.36358541522671867,0.09238284430800896,improving,0
C10810,0.48882483781908204,0.5112966652666306,0.13504024428125624,0.3708504577912557,0.13735206840995923,stable,0
C10811,0.188678148165623,0.15499166538779258,0.14981407228407287,0.16165192713051732,0.07890911557058598,stable,0
C10812,0.14695985772958575,0.08688882750102002,0.21160962405368638,0.06669495641187412,0.16407745654012448,stable,0
C10813,0.5067439167673433,0.3873741027615545,0.5315665095570224,0.37858788241272245,0.22922310161736437,declining,0
C10814,0.4901093072403739,0.13530361539942576,0.11027249171747319,0.11949557344915859,0.118372502104112,stable,0
C10815,0.19748844366256585,0.07304399490393253,0.07628011832457963,0.20668543969727318,0.04397748629696911,declining,0
C10816,0.21949392495225373,0.183771261351548,0.5304733882315137,0.23292720285698532,0.2578004714333559,stable,0
C10817,0.5713591251739855,0.09710094167687436,0.15034464611520126,0.3908202137784112,0.1718028008106629,improving,0
C10818,0.5393750427130376,0.2075932656435752,0.4746875767078591,0.3982122460787774,0.13284479143733,stable,0
C10819,0.5868754403825591,0.49556073012730406,0.44704332834007265,0.509200220436889,0.10713027636783112,declining,0
C10820,0.7076187568339937,0.2060976064742167,0.16641659066826717,0.7358797525781219,0.19206011860816125,stable,0
C10821,0.13144556737908403,0.21140235781174588,0.13529463466267186,0.15336920924058225,0.15387293596021637,stable,0
C10822,0.5977197539575744,0.14741548199054827,0.5114198155874082,0.36063257063762955,0.14190804795376696,stable,0
C10823,0.13252783276389596,0.5664369653201653,0.20319406488685354,0.4127835408623979,0.17102551068537158,stable,0
C10824,0.5526741254710952,0.4458151217269971,0.2419099676819485,0.12156902661208187,0.08402602643739276,declining,0
C10825,0.12609138338465775,0.13176447915551445,0.13118165613356012,0.025734224097494776,0.0971945713709739,stable,0
C10826,0.0831018712542345,0.39113433616225823,0.4644389217209812,0.637591358898208,0.2058107061122205,stable,0
C10827,0.44799081032958377,0.4898481415046597,0.12404944420583139,0.12772465047274242,0.12969420566001824,stable,0
C10828,0.7999217470863307,0.10789561381668747,0.5274840962589202,0.40129974884727393,0.13847943998369944,improving,0
C10829,0.23537270826893386,0.145241068115052,0.12743089887771528,0.1333965560375241,0.1408935782614336,stable,0
C10830,0.7223450675183463,0.17843945573476477,0.2185647419115443,0.5996095382985325,0.13778923780928998,declining,0
C10831,0.17797882214586272,0.27413913454945527,0.15819189685801036,0.1722007719971663,0.18179677205265354,stable,0
C10832,0.12520150697826682,0.10443374550728385,0.4923277697024969,0.08288506838473235,0.2052031630595435,declining,0
C10833,0.22816288003254553,0.07184588261009851,0.1873121180838281,0.05589894496455962,0.15964289889408886,declining,0
C10834,0.7192507405073411,0.2122317552145908,0.5404769380095411,0.10554260454006756,0.14592663555813548,stable,0
C10835,0.26087260495877235,0.48205121487759783,0.0773516327039173,0.07725251577374273,0.1557064977533872,improving,0
C10836,0.6912611346223345,0.3345366919288086,0.23937771910054823,0.7246700180854371,0.16069674720082122,stable,0
C10837,0.2344803156481331,0.22721309634865058,0.6220166251520504,0.3578307942738085,0.2397464804546419,stable,1
C10838,0.421049834688254,0.12603265080587867,0.15364112181214848,0.0565104539822206,0.09821154514689429,stable,0
C10839,0.21273639266631894,0.47714415580777336,0.4233202270472056,0.13242492135543765,0.18839072343745453,declining,0
C10840,0.43244573729675945,0.43049511234924565,0.551176485442395,0.5971953786334544,0.02307170865943245,stable,0
C10841,0.479628533078377,0.15368779169348964,0.369991550505355,0.10857544920743886,0.18470996797406014,stable,0
C10842,0.6992723138968961,0.5729310141262357,0.6515936371731397,0.08515818868295308,0.19260551367017217,stable,0
C10843,0.42448692919369174,0.493591906482817,0.20260710531959292,0.5629367854003919,0.18412623428597746,declining,0
C10844,0.6273284702738795,0.4011359339825797,0.5432488735770015,0.16696415474003684,0.15909503769238909,stable,0
C10845,0.10717171838047579,0.5946925869841468,0.265127335680985,0.1352120970377468,0.1430427436448623,declining,0
C10846,0.19418289085711873,0.5188765867639904,0.16733436728941795,0.05964196667438906,0.17670361525347877,declining,0
C10847,0.10887673167654724,0.5252931433445188,0.5588126922020333,0.3790467269455178,0.12705135399421727,stable,0
C10848,0.21189551464420034,0.15144096920820513,0.15442555112738604,0.21800261023459644,0.17933264326780562,stable,0
C10849,0.2298588734345588,0.3966285558210743,0.17840034373256836,0.1499408329889856,0.09764502129277004,stable,0
C10850,0.11635312113100926,0.47314685246885013,0.46081183993473956,0.4467171321588399,0.2507481298810298,stable,0
C10851,0.7383399500624679,0.11913993077876975,0.508817544788155,0.21800733304608902,0.13592174208263966,declining,0
C10852,0.15324026493731804,0.15535050049002333,0.1271352164491916,0.22826981935728846,0.04506373067888547,stable,0
C10853,0.4447670197225049,0.13465020860770235,0.14987495053583225,0.2104412895529636,0.28669688384832004,improving,0
C10854,0.12420137632081017,0.22373509909967926,0.6233071817357314,0.30248715023042777,0.09771103222964467,improving,0
C10855,0.09266800581568346,0.44921326806377804,0.5212540157504398,0.11750920534555798,0.08219884961976096,stable,0
C10856,0.150631748889925,0.3674611057623085,0.1755082773039822,0.18055666101570705,0.23853568809203582,stable,0
C10857,0.1450920656643849,0.35510848551260643,0.11502275954072735,0.33801512063114575,0.13646738868095298,stable,0
C10858,0.09770290078200607,0.6282189462691947,0.07789408236368986,0.3765937034504012,0.16193250751959348,stable,0
C10859,0.20418835292969473,0.10635417478333879,0.24589465857132037,0.279562471518787,0.234067104937851,stable,0
C10860,0.4049307382967045,0.2142169596987225,0.6766396437912183,0.1435623002370261,0.1265790979011205,improving,0
C10861,0.16306130081553838,0.29082505967151784,0.07530480413998565,0.1389141460587269,0.1932233263884835,stable,0
C10862,0.3946912639610245,0.08791715839054992,0.562200956339332,0.24384733817827575,0.1214587727969095,stable,1
C10863,0.3242763926334485,0.26122395457382835,0.5057538876764821,0.2500858747307567,0.18684456446830383,stable,0
C10864,0.46530088612027104,0.11929616746367375,0.14503241637367326,0.0653357828414969,0.1210742255118157,declining,0
C10865,0.43889085320233756,0.17526949368128616,0.2175597143226404,0.23817060692937786,0.02188267120010748,stable,0
C10866,0.47592371803358546,0.5441940304465915,0.4941264846003576,0.298115976077196,0.1613160747154922,stable,1
C10867,0.37084936441237526,0.4144870022265036,0.6513417024368969,0.6306642373181847,0.2455197029816028,improving,0
C10868,0.5544702294138137,0.6502092650139959,0.028414969829929373,0.43507715161284943,0.09734388476604824,stable,0
C10869,0.3084557652539661,0.15539083176562526,0.11303808090799532,0.12113663164208402,0.11395292371425628,stable,0
C10870,0.1400659941489753,0.466292319859021,0.15238111811674143,0.7139551514633564,0.25599851821685854,stable,0
C10871,0.7629292163400444,0.27543814708857506,0.4528666333090341,0.31039850369034594,0.12318152160378935,stable,1
C10872,0.2244887640419011,0.4980103816118725,0.1634572668446262,0.6576928122967018,0.1590348136457502,stable,0
C10873,0.5426859000732583,0.1816082896660759,0.5806787147112287,0.1818842336724094,0.15828774736542958,improving,0
C10874,0.43294306609343747,0.08473437016874728,0.6314761149776221,0.10775593328120928,0.054853857169421066,improving,0
C10875,0.24049305659129205,0.24282072633117707,0.1942468070093782,0.13039993766548125,0.122740681793868,declining,0
C10876,0.7734987369926694,0.08284682424589082,0.4595351095752059,0.2768710472444219,0.22001095054071257,stable,0
C10877,0.11951215614250321,0.18248407121693994,0.17491923596380793,0.07481739975397958,0.1733240036429735,stable,0
C10878,0.4031333234949945,0.4960147819767587,0.5921675917298383,0.31349652364319625,0.17446709359187373,stable,0
